ubigeo,distrito,provincia,departamento,area_km2,centroid_lon,centroid_lat,n_facilities,n_active,n_emergency,n_primary,n_uncategorised,n_ccpp,dist_km_nearest_any,dist_km_nearest_emergency,facility_density_per100km2
220103,HABANA,MOYOBAMBA,SAN MARTÍN,68.83,-77.100095,-6.088902,1,1,0,1,0,9,1.412,8.554,1.4529
220104,ALONSO ALVARADO,MOYOBAMBA,SAN MARTÍN,386.19,-76.921813,-6.173533,10,10,0,10,0,59,3.527,14.175,2.5894
220105,SORITOR,MOYOBAMBA,SAN MARTÍN,583.69,-77.054148,-6.272734,5,5,0,5,0,56,5.425,25.659,0.8566
220106,YANTALO,MOYOBAMBA,SAN MARTÍN,69.65,-77.066378,-5.963782,2,2,0,2,0,8,5.113,14.565,2.8715
220201,BELLAVISTA,BELLAVISTA,SAN MARTÍN,259.37,-76.600618,-6.99102,15,15,1,6,8,65,3.949,7.306,5.7832
220202,ALTO BIAVO,BELLAVISTA,SAN MARTÍN,5957.25,-76.274246,-7.821991,6,6,0,6,0,53,36.473,48.543,0.1007
220203,BAJO BIAVO,BELLAVISTA,SAN MARTÍN,1121.99,-76.341386,-7.184156,10,10,0,10,0,77,1.127,30.249,0.8913
220204,HUALLAGA,BELLAVISTA,SAN MARTÍN,257.79,-76.568858,-7.294179,2,2,0,2,0,71,8.948,22.215,0.7758
220205,SAN PABLO,BELLAVISTA,SAN MARTÍN,347.94,-76.586521,-6.838877,6,6,0,6,0,87,1.982,23.858,1.7244
220206,SAN RAFAEL,BELLAVISTA,SAN MARTÍN,107.27,-76.495681,-7.026438,5,5,0,5,0,55,2.503,10.091,4.6611
220301,SAN JOSE DE SISA,EL DORADO,SAN MARTÍN,308.66,-76.720217,-6.611618,7,7,0,6,1,32,1.078,31.093,2.2679
220302,AGUA BLANCA,EL DORADO,SAN MARTÍN,152.53,-76.705697,-6.724144,2,2,0,2,0,36,1.524,38.995,1.3112
220303,SAN MARTIN,EL DORADO,SAN MARTÍN,520.72,-76.837358,-6.423276,5,5,0,5,0,45,3.33,35.254,0.9602
220304,SANTA ROSA,EL DORADO,SAN MARTÍN,249.38,-76.59926,-6.705386,6,6,0,6,0,51,3.704,33.271,2.406
220305,SHATOJA,EL DORADO,SAN MARTÍN,61.87,-76.699114,-6.523804,2,2,0,2,0,8,2.382,23.267,3.2326
220401,SAPOSOA,HUALLAGA,SAN MARTÍN,525.52,-76.873771,-6.888832,13,13,0,12,1,61,3.093,35.795,2.4737
220402,ALTO SAPOSOA,HUALLAGA,SAN MARTÍN,1378.69,-76.963177,-6.601819,3,3,0,3,0,27,11.666,53.3,0.2176
220403,EL ESLABON,HUALLAGA,SAN MARTÍN,124.66,-76.705813,-6.991556,2,2,0,2,0,60,2.383,15.298,1.6044
220404,PISCOYACU,HUALLAGA,SAN MARTÍN,179.78,-76.834183,-7.014133,2,2,0,2,0,29,0.907,21.486,1.1125
220405,SACANCHE,HUALLAGA,SAN MARTÍN,161.73,-76.762809,-7.089548,1,1,0,1,0,66,5.748,10.606,0.6183
220406,TINGO DE SAPOSOA,HUALLAGA,SAN MARTÍN,46.66,-76.656511,-7.064145,1,1,0,1,0,31,3.514,8.238,2.1432
220501,LAMAS,LAMAS,SAN MARTÍN,129.62,-76.526098,-6.398979,8,8,1,5,2,22,1.997,1.997,6.1719
220502,PINTO RECODO,LAMAS,SAN MARTÍN,296.25,-76.772955,-6.31131,5,5,0,5,0,60,3.383,30.39,1.6878
220503,BARRANQUITA,LAMAS,SAN MARTÍN,1056.99,-76.048705,-6.306255,7,7,0,7,0,32,3.816,39.145,0.6623
220504,CAYNARACHI,LAMAS,SAN MARTÍN,1271.36,-76.33427,-6.195307,9,9,0,9,0,32,1.709,31.774,0.7079
220505,CUÑUMBUQUI,LAMAS,SAN MARTÍN,181.97,-76.468376,-6.615656,6,6,0,6,0,26,2.16,18.826,3.2972
220506,PINTO RECODO,LAMAS,SAN MARTÍN,559.02,-76.713012,-6.15778,8,8,0,8,0,48,11.393,30.836,1.4311
220507,RUMISAPA,LAMAS,SAN MARTÍN,33.24,-76.472572,-6.443756,5,5,0,5,0,28,0.578,5.992,15.0421
220508,SAN ROQUE DE CUMBAZA,LAMAS,SAN MARTÍN,652.21,-76.538607,-6.203708,5,5,0,5,0,8,3.437,23.522,0.7666
220509,SHANAO,LAMAS,SAN MARTÍN,24.39,-76.577878,-6.408094,1,1,0,1,0,20,1.749,6.588,4.1
220510,TABALOSOS,LAMAS,SAN MARTÍN,361.99,-76.655259,-6.388619,4,4,0,4,0,75,2.217,15.387,1.105
220511,ZAPATERO,LAMAS,SAN MARTÍN,174.49,-76.530642,-6.550145,11,11,0,11,0,28,2.398,14.948,6.3041
220601,JUANJUI,MARISCAL CACERES,SAN MARTÍN,447.69,-76.768022,-7.244789,17,17,1,10,6,124,2.993,7.883,3.7973
220602,CAMPANILLA,MARISCAL CACERES,SAN MARTÍN,1809.84,-76.809158,-7.65204,7,7,0,7,0,84,2.951,52.684,0.3868
220603,HUICUNGO,MARISCAL CACERES,SAN MARTÍN,9750.49,-77.321694,-7.258923,6,6,0,6,0,60,29.044,44.064,0.0615
220604,PACHIZA,MARISCAL CACERES,SAN MARTÍN,1800.78,-77.043393,-6.969111,7,7,0,7,0,73,15.451,41.354,0.3887
220605,PAJARILLO,MARISCAL CACERES,SAN MARTÍN,453.09,-76.63562,-7.315157,5,5,0,5,0,86,1.904,18.439,1.1035
220701,PICOTA,PICOTA,SAN MARTÍN,217.24,-76.331578,-6.964498,7,7,0,5,2,82,0.918,29.465,3.2222
220702,BUENOS AIRES,PICOTA,SAN MARTÍN,311.18,-76.397034,-6.739716,4,4,0,4,0,60,4.895,27.632,1.2854
220703,CASPISAPA,PICOTA,SAN MARTÍN,76.01,-76.422013,-6.920505,1,1,0,1,0,29,3.964,23.12,1.3156
220704,PILLUANA,PICOTA,SAN MARTÍN,68.35,-76.26897,-6.783422,2,2,0,2,0,13,2.695,33.139,2.9261
220705,PUCACACA,PICOTA,SAN MARTÍN,202.9,-76.363056,-6.840236,2,2,0,2,0,34,2.377,33.914,0.9857
220706,SAN CRISTOBAL,PICOTA,SAN MARTÍN,30.08,-76.428855,-6.978508,1,1,0,1,0,18,1.602,18.952,3.3245
220707,SAN HILARION,PICOTA,SAN MARTÍN,103.87,-76.486839,-6.939452,3,3,0,3,0,33,3.706,16.552,2.8882
220708,SHAMBOYACU,PICOTA,SAN MARTÍN,392.3,-76.094559,-7.05176,5,5,0,5,0,54,0.773,53.91,1.2745
220709,TINGO DE PONASA,PICOTA,SAN MARTÍN,335.2,-76.212119,-6.970335,5,5,0,5,0,105,3.325,41.974,1.4916
220710,TRES UNIDOS,PICOTA,SAN MARTÍN,370.37,-76.128624,-6.817428,1,1,0,1,0,33,11.813,43.208,0.27
220801,RIOJA,RIOJA,SAN MARTÍN,209.08,-77.209897,-6.078685,24,24,1,13,10,30,3.306,5.085,11.4789
220802,AWAJUN,RIOJA,SAN MARTÍN,506.89,-77.436497,-5.859186,4,4,0,4,0,23,0.647,36.679,0.7891
220803,ELIAS SOPLIN VARGAS,RIOJA,SAN MARTÍN,169.46,-77.297295,-6.046387,6,6,0,6,0,13,2.024,14.138,3.5407
220804,NUEVA CAJAMARCA,RIOJA,SAN MARTÍN,334.31,-77.372245,-5.944352,20,20,0,19,1,47,3.56,25.579,5.9825
220805,PARDO MIGUEL,RIOJA,SAN MARTÍN,1167.01,-77.63417,-5.748673,8,8,0,8,0,56,6.876,59.214,0.6855
220806,POSIC,RIOJA,SAN MARTÍN,52.59,-77.172168,-5.98282,1,1,0,1,0,7,3.596,8.094,1.9015
220807,SAN FERNANDO,RIOJA,SAN MARTÍN,69.17,-77.274892,-5.858966,2,2,0,2,0,12,1.591,24.697,2.8914
220808,YORONGOS,RIOJA,SAN MARTÍN,81.81,-77.161718,-6.175298,2,2,0,2,0,13,4.302,13.233,2.4447
220809,YURACYACU,RIOJA,SAN MARTÍN,62.1,-77.232769,-5.935386,1,1,0,1,0,8,1.262,15.042,1.6103
220901,TARAPOTO,SAN MARTÍN,SAN MARTÍN,58.38,-76.369665,-6.494142,74,73,1,37,36,11,0.23,2.307,126.7557
220902,ALBERTO LEVEAU,SAN MARTÍN,SAN MARTÍN,51.77,-76.260122,-6.683665,2,2,0,2,0,27,1.739,23.095,3.8632
220903,CACATACHI,SAN MARTÍN,SAN MARTÍN,52.44,-76.438411,-6.467811,1,1,0,1,0,41,1.211,10.322,1.9069
220904,CHAZUTA,SAN MARTÍN,SAN MARTÍN,951.62,-75.989424,-6.617954,8,8,0,8,0,75,5.316,42.01,0.8407
220905,CHIPURANA,SAN MARTÍN,SAN MARTÍN,305.85,-75.666924,-6.434002,3,3,0,3,0,14,3.729,75.699,0.9809
220906,EL PORVENIR,SAN MARTÍN,SAN MARTÍN,489.29,-75.864758,-6.244995,2,2,0,2,0,18,2.758,47.174,0.4088
220907,HUIMBAYOC,SAN MARTÍN,SAN MARTÍN,1712.78,-75.713616,-6.638628,9,9,0,9,0,21,12.363,72.01,0.5255
220908,JUAN GUERRA,SAN MARTÍN,SAN MARTÍN,192.11,-76.350679,-6.621257,2,2,0,2,0,40,4.973,14.014,1.0411
220909,LA BANDA DE SHILCAYO,SAN MARTÍN,SAN MARTÍN,267.36,-76.272073,-6.477461,14,14,2,7,5,34,4.701,8.679,5.2364
220910,MORALES,SAN MARTÍN,SAN MARTÍN,50.65,-76.417009,-6.508063,7,7,0,4,3,42,4.307,7.697,13.8203
220911,PAPAPLAYA,SAN MARTÍN,SAN MARTÍN,989.74,-75.638219,-6.242942,6,6,0,6,0,24,10.54,64.633,0.6062
220912,SAN ANTONIO,SAN MARTÍN,SAN MARTÍN,78.29,-76.382089,-6.399343,3,3,0,3,0,23,3.199,11.086,3.8319
220913,SAUCE,SAN MARTÍN,SAN MARTÍN,100.8,-76.204617,-6.702759,3,3,0,3,0,50,0.755,28.001,2.9762
220914,SHAPAJA,SAN MARTÍN,SAN MARTÍN,237.29,-76.213237,-6.588416,1,1,0,1,0,21,5.856,18.229,0.4214
221001,TOCACHE,TOCACHE,SAN MARTÍN,1110.48,-76.546215,-8.2774,13,13,1,10,2,92,2.748,10.264,1.1707
221002,NUEVO PROGRESO,TOCACHE,SAN MARTÍN,825.72,-76.212352,-8.526427,6,6,0,6,0,67,8.501,49.809,0.7266
221003,POLVORA,TOCACHE,SAN MARTÍN,2263.71,-76.798995,-8.015615,7,7,0,7,0,86,12.752,36.925,0.3092
221004,SHUNTE,TOCACHE,SAN MARTÍN,1060.41,-76.876701,-8.423269,1,1,0,1,0,24,18.008,47.571,0.0943
221005,UCHIZA,TOCACHE,SAN MARTÍN,767.54,-76.397643,-8.358347,13,13,0,13,0,95,1.665,22.535,1.6937
230101,TACNA,TACNA,TACNA,2463.65,-70.228291,-18.132318,314,314,3,54,257,78,7.445,12.956,12.7453
230102,ALTO DE LA ALIANZA,TACNA,TACNA,376.06,-70.278851,-17.833316,10,10,0,6,4,14,14.931,18.28,2.6592
230103,CALANA,TACNA,TACNA,110.64,-70.146216,-17.954217,2,2,1,1,0,27,4.686,6.829,1.8077
230105,INCLAN,TACNA,TACNA,1441.59,-70.42349,-17.681143,2,2,0,2,0,30,4.868,40.699,0.1387
230106,PACHIA,TACNA,TACNA,615.06,-70.023537,-17.784731,5,5,0,5,0,31,6.818,29.059,0.8129
230107,PALCA,TACNA,TACNA,1462.98,-69.763821,-17.656776,8,8,0,8,0,131,12.699,59.071,0.5468
230108,POCOLLAY,TACNA,TACNA,270.74,-70.073984,-18.007754,3,3,0,2,1,10,10.437,14.094,1.1081
230109,SAMA,TACNA,TACNA,1139.54,-70.667656,-17.95696,3,3,0,3,0,41,15.643,44.261,0.2633
230110,CORONEL GREGORIO ALBARRACIN LANCHIP,TACNA,TACNA,188.34,-70.24093,-18.107663,21,21,0,12,9,17,4.42,10.054,11.15
230201,CANDARAVE,CANDARAVE,TACNA,1389.1,-70.247921,-17.041876,4,4,0,4,0,148,21.997,75.466,0.288
230202,CAIRANI,CANDARAVE,TACNA,177.31,-70.340808,-17.187789,2,2,0,2,0,25,7.974,63.593,1.128
230203,CAMILACA,CANDARAVE,TACNA,495.7,-70.432734,-17.165038,1,1,0,1,0,45,9.96,53.891,0.2017
230204,CURIBAYA,CANDARAVE,TACNA,112.73,-70.333846,-17.394084,1,1,0,1,0,14,1.58,66.646,0.8871
230205,HUANUARA,CANDARAVE,TACNA,91.34,-70.330453,-17.30853,1,1,0,1,0,13,1.049,65.881,1.0948
230206,QUILAHUANI,CANDARAVE,TACNA,55.44,-70.256751,-17.33287,2,2,0,2,0,21,1.724,72.211,3.6075
230301,TACNA,JORGE BASADRE,TACNA,849.54,-70.733041,-17.604212,4,4,0,4,0,33,3.398,50.297,0.4708
230302,ILABAYA,JORGE BASADRE,TACNA,1062.95,-70.570984,-17.383771,6,6,1,5,0,54,7.354,44.27,0.5645
230303,ITE,JORGE BASADRE,TACNA,828.37,-70.932981,-17.803516,3,3,0,3,0,27,7.252,46.053,0.3622
230401,TARATA,TARATA,TACNA,886.25,-69.751261,-17.377053,6,6,0,6,0,132,1.084,82.606,0.677
230402,CHUCATAMANI,TARATA,TACNA,380.2,-70.214534,-17.499414,2,2,0,2,0,14,0.354,53.522,0.526
230403,ESTIQUE,TARATA,TACNA,296.91,-70.025031,-17.623667,1,1,0,1,0,13,8.924,44.039,0.3368
230404,ESTIQUE-PAMPA,TARATA,TACNA,148.42,-70.113827,-17.612499,1,1,0,1,0,12,11.988,42.065,0.6738
230405,SITAJARA,TARATA,TACNA,234.36,-70.153383,-17.394568,1,1,0,1,0,6,3.007,65.369,0.4267
230406,SUSAPAYA,TARATA,TACNA,361.31,-70.046672,-17.224538,2,2,0,2,0,81,15.57,85.675,0.5535
230407,TARUCACHI,TARATA,TACNA,107.4,-69.958035,-17.501885,1,1,0,1,0,10,6.367,59.318,0.9311
230408,TICACO,TARATA,TACNA,357.68,-69.963552,-17.334718,1,1,0,1,0,36,15.295,76.218,0.2796
240101,TUMBES,TUMBES,TUMBES,152.76,-80.416178,-3.553657,40,40,4,23,13,23,1.317,2.993,26.1849
240102,CORRALES,TUMBES,TUMBES,129.4,-80.503014,-3.599577,5,5,0,4,1,22,1.738,6.004,3.864
240103,LA CRUZ,TUMBES,TUMBES,65.02,-80.566388,-3.671766,4,4,0,3,1,6,4.781,16.51,6.152
240104,PAMPAS DE HOSPITAL,TUMBES,TUMBES,731.53,-80.356373,-3.851733,4,4,0,4,0,25,16.726,33.035,0.5468
240105,SAN JACINTO,TUMBES,TUMBES,590.8,-80.510891,-3.905928,6,6,0,6,0,29,11.389,37.586,1.0156
240106,SAN JUAN DE LA VIRGEN,TUMBES,TUMBES,116.03,-80.362928,-3.658586,4,4,0,3,1,9,6.464,14.23,3.4474
240201,ZORRITOS,CONTRALMIRANTE VILLAR,TUMBES,1283.2,-80.795643,-3.926673,5,5,0,4,1,81,16.173,54.613,0.3897
240202,CASITAS,CONTRALMIRANTE VILLAR,TUMBES,863.34,-80.659282,-4.033848,3,3,0,3,0,42,1.891,56.061,0.3475
240301,ZARUMILLA,ZARUMILLA,TUMBES,113.31,-80.301393,-3.464403,5,5,0,3,2,8,2.212,18.757,4.4127
240302,AGUAS VERDES,ZARUMILLA,TUMBES,47.87,-80.242447,-3.491514,4,4,0,4,0,12,1.78,23.469,8.356
240303,MATAPALO,ZARUMILLA,TUMBES,393.01,-80.228544,-3.767612,1,1,0,1,0,19,9.983,33.476,0.2544
240304,PAPAYAL,ZARUMILLA,TUMBES,204.01,-80.288766,-3.572063,5,5,0,5,0,16,5.952,17.294,2.4509
250101,CALLERÍA,CORONEL PORTILLO,UCAYALI,12290.27,-74.178547,-7.995017,72,72,3,52,17,195,21.556,57.371,0.5858
250102,CAMPOVERDE,CORONEL PORTILLO,UCAYALI,1324.58,-74.845501,-8.520547,24,24,0,24,0,69,2.638,32.196,1.8119
250103,IPARIA,CORONEL PORTILLO,UCAYALI,7368.48,-74.137493,-9.443095,17,17,0,17,0,83,6.645,124.695,0.2307
250104,MASISEA,CORONEL PORTILLO,UCAYALI,14703.96,-73.686632,-8.955916,22,22,0,21,1,129,10.055,112.835,0.1496
250105,YARINACOCHA,CORONEL PORTILLO,UCAYALI,661.3,-74.656705,-8.248485,28,28,1,23,4,71,3.484,17.926,4.2341
250106,NUEVA REQUENA,CORONEL PORTILLO,UCAYALI,2059.95,-75.014767,-8.163148,8,8,0,8,0,55,15.646,53.942,0.3884
250201,RAYMONDI,ATALAYA,UCAYALI,14539.21,-73.435956,-10.586408,19,19,0,16,3,214,7.585,148.123,0.1307
250202,SEPAHUA,ATALAYA,UCAYALI,7737.01,-72.813693,-11.083812,4,4,0,4,0,49,26.04,187.017,0.0517
250203,TAHUANIA,ATALAYA,UCAYALI,7672.0,-73.826864,-9.97146,6,6,0,6,0,94,14.985,155.61,0.0782
250204,YURUA,ATALAYA,UCAYALI,9034.17,-72.69855,-9.829765,3,3,0,3,0,25,7.668,257.662,0.0332
250301,PADRE ABAD,PADRE ABAD,UCAYALI,4712.97,-75.625962,-8.898489,15,15,0,15,0,91,12.62,57.255,0.3183
250302,IRAZOLA,PADRE ABAD,UCAYALI,2704.49,-75.209032,-8.869666,7,7,0,7,0,67,4.656,86.768,0.2588
250303,CURIMANA,PADRE ABAD,UCAYALI,1877.65,-75.297111,-8.417386,6,6,0,6,0,32,5.381,78.704,0.3195
250401,PURUS,PURUS,UCAYALI,18472.6,-71.581077,-10.373188,9,9,0,8,1,64,53.347,256.787,0.0487
,,,,179.47,-70.190313,-17.857812,0,0,0,0,0,0,5.713,13.807,0.0
,,,,121.45,-68.878827,-16.325383,0,0,0,0,0,0,2.708,24.321,0.0
,,,,399.92,-75.611037,-13.342457,0,0,0,0,0,0,9.241,56.468,0.0
,,,,225.18,-76.034542,-13.324527,0,0,0,0,0,0,13.095,14.275,0.0
,,,,80.9,-75.363084,-13.274164,0,0,0,0,0,0,1.152,67.767,0.0
,,,,161.21,-72.131264,-13.244943,0,0,0,0,0,0,6.809,35.532,0.0
,,,,313.03,-71.957768,-13.268716,0,0,0,0,0,0,5.903,28.061,0.0
,,,,177.71,-76.167383,-13.311434,0,0,0,0,0,0,7.532,12.419,0.0
,,,,195.11,-75.688229,-13.271943,0,0,0,0,0,0,9.35,50.138,0.0
,,,,170.5,-75.431975,-13.291871,0,0,0,0,0,0,2.969,73.963,0.0
,,,,335.3,-73.731215,-13.319491,0,0,0,0,0,0,1.801,22.042,0.0
,,,,553.71,-73.392626,-13.346323,0,0,0,0,0,0,9.214,34.476,0.0
,,,,154.18,-73.866042,-13.168612,0,0,0,0,0,0,0.725,20.988,0.0
,,,,13.94,-69.700441,-15.70475,0,0,0,0,0,0,5.501,37.225,0.0
,,,,59.34,-75.682505,-13.108943,0,0,0,0,0,0,1.405,58.959,0.0
,,,,162.65,-74.541514,-13.08084,0,0,0,0,0,0,6.748,21.832,0.0
,,,,37.46,-76.423719,-13.051996,0,0,0,0,0,0,0.629,4.943,0.0
,,,,300.35,-75.511141,-13.11048,0,0,0,0,0,0,4.034,67.208,0.0
,,,,1330.31,-72.73295,-13.244351,0,0,0,0,0,0,9.773,42.28,0.0
,,,,426.3,-75.942655,-13.120253,0,0,0,0,0,0,5.869,38.374,0.0
,,,,206.46,-75.728355,-13.078615,0,0,0,0,0,0,1.984,57.115,0.0
,,,,43.7,-72.055386,-13.463501,0,0,0,0,0,0,2.117,11.418,0.0
,,,,114.82,-73.650696,-13.415448,0,0,0,0,0,0,2.241,13.515,0.0
,,,,148.03,-71.808343,-13.389137,0,0,0,0,0,0,0.696,21.804,0.0
,,,,182.41,-75.409729,-13.418044,0,0,0,0,0,0,4.723,77.657,0.0
,,,,220.6,-72.27671,-13.36966,0,0,0,0,0,0,9.3,37.195,0.0
,,,,141.36,-72.162187,-13.337003,0,0,0,0,0,0,0.491,29.491,0.0
,,,,95.68,-71.881084,-13.322059,0,0,0,0,0,0,1.091,23.693,0.0
,,,,76.92,-72.049809,-13.341892,0,0,0,0,0,0,1.566,21.92,0.0
,,,,365.07,-75.9388,-13.382163,0,0,0,0,0,0,10.127,20.729,0.0
,,,,460.59,-71.654255,-13.403042,0,0,0,0,0,0,1.892,35.281,0.0
,,,,23.81,-72.073226,-13.294238,0,0,0,0,0,0,3.463,27.774,0.0
,,,,54.97,-71.883829,-13.460219,0,0,0,0,0,0,0.953,10.453,0.0
,,,,60.98,-72.24662,-13.465721,0,0,0,0,0,0,1.455,30.239,0.0
,,,,11.24,-76.182745,-13.461833,0,0,0,0,0,0,0.16,7.846,0.0
,,,,16.16,-76.162843,-13.42689,0,0,0,0,0,0,0.203,4.048,0.0
,,,,124.24,-72.322229,-13.461622,0,0,0,0,0,0,2.393,38.333,0.0
,,,,102.58,-72.038775,-13.409384,0,0,0,0,0,0,2.065,14.761,0.0
,,,,70.38,-71.915322,-13.402415,0,0,0,0,0,0,1.985,14.069,0.0
,,,,210.56,-76.088875,-13.258434,0,0,0,0,0,0,8.02,17.966,0.0
,,,,175.26,-75.483401,-13.214713,0,0,0,0,0,0,5.779,71.771,0.0
,,,,579.93,-72.316371,-13.236462,0,0,0,0,0,0,2.837,49.265,0.0
,,,,361.51,-72.50016,-13.201461,0,0,0,0,0,0,5.776,42.637,0.0
,,,,441.33,-75.814322,-13.224709,0,0,0,0,0,0,3.424,39.963,0.0
,,,,3376.36,-70.748808,-13.342309,0,0,0,0,0,0,12.617,88.008,0.0
,,,,519.18,-76.257419,-13.171974,0,0,0,0,0,0,9.937,17.053,0.0
,,,,111.16,-75.621362,-13.126554,0,0,0,0,0,0,6.285,63.475,0.0
,,,,139.03,-74.471004,-13.143542,0,0,0,0,0,0,5.868,26.856,0.0
,,,,33.83,-74.430667,-13.065521,0,0,0,0,0,0,0.957,24.136,0.0
,,,,300.73,-73.900314,-13.392604,0,0,0,0,0,0,1.734,24.144,0.0
,,,,133.76,-73.89101,-13.239378,0,0,0,0,0,0,1.363,26.706,0.0
,,,,17.26,-74.234968,-13.204524,0,0,0,0,0,0,2.022,4.977,0.0
,,,,14.96,-74.21148,-13.195302,0,0,0,0,0,0,1.085,2.542,0.0
,,,,429.96,-74.020959,-13.304286,0,0,0,0,0,0,3.054,24.1,0.0
,,,,914.45,-74.45647,-13.30628,0,0,0,0,0,0,5.47,30.283,0.0
,,,,9.14,-74.200204,-13.1546,0,0,0,0,0,0,0.194,1.508,0.0
,,,,169.69,-74.284433,-13.261443,0,0,0,0,0,0,4.92,13.207,0.0
,,,,150.88,-74.14218,-13.19022,0,0,0,0,0,0,4.39,6.498,0.0
,,,,15.87,-74.208502,-13.121824,0,0,0,0,0,0,1.877,3.685,0.0
,,,,81.84,-74.251978,-13.134752,0,0,0,0,0,0,2.146,3.629,0.0
,,,,81.05,-74.32633,-13.125028,0,0,0,0,0,0,1.118,11.546,0.0
,,,,154.42,-74.055614,-13.127939,0,0,0,0,0,0,3.187,15.297,0.0
,,,,89.69,-74.364177,-13.074715,0,0,0,0,0,0,3.38,17.483,0.0
,,,,52.73,-74.231778,-13.053434,0,0,0,0,0,0,1.838,10.916,0.0
,,,,2.81,-77.120556,-11.854339,0,0,0,0,0,0,1.104,2.138,0.0
,,,,772.83,-73.208757,-13.302027,0,0,0,0,0,0,6.113,43.6,0.0
,,,,55.1,-73.617226,-13.455565,0,0,0,0,0,0,1.447,12.934,0.0
,,,,59.87,-73.55514,-13.397719,0,0,0,0,0,0,1.588,22.114,0.0
,,,,518.46,-73.57039,-13.230003,0,0,0,0,0,0,2.758,35.679,0.0
,,,,144.55,-73.791393,-13.390149,0,0,0,0,0,0,5.786,16.253,0.0
